"Activity Period","Activity Period Start Date","Operating Airline","Operating Airline IATA Code","Published Airline","Published Airline IATA Code","GEO Summary","GEO Region","Activity Type Code","Price Category Code","Terminal","Boarding Area","Passenger Count","data_as_of","data_loaded_at"
"199908","1999/08/01","Aeroflot Russian International Airlines",,"Aeroflot Russian International Airlines",,"International","Europe","Enplaned","Other","Terminal 2","D","1,252","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air Canada","AC","Air Canada","AC","International","Canada","Deplaned","Other","Terminal 1","B","25,730","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air Canada","AC","Air Canada","AC","International","Canada","Enplaned","Other","Terminal 1","B","24,808","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air China","CA","Air China","CA","International","Asia","Deplaned","Other","Terminal 2","D","5,364","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air China","CA","Air China","CA","International","Asia","Enplaned","Other","Terminal 2","D","4,050","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air Europe","PE","Air Europe","PE","International","Europe","Deplaned","Other","Terminal 2","D","389","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air Europe","PE","Air Europe","PE","International","Europe","Enplaned","Other","Terminal 2","D","398","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air France","AF","Air France","AF","International","Europe","Deplaned","Other","Terminal 2","D","9,976","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Air France","AF","Air France","AF","International","Europe","Enplaned","Other","Terminal 2","D","9,537","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Deplaned","Other","Terminal 2","D","43,769","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Enplaned","Other","Terminal 2","D","61,755","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","Domestic","US","Thru / Transit","Other","Terminal 2","D","4,278","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Canada","Deplaned","Other","Terminal 2","D","9,554","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Canada","Enplaned","Other","Terminal 2","D","8,560","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Canada","Thru / Transit","Other","Terminal 2","D","321","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Deplaned","Other","Terminal 2","D","6,808","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Enplaned","Other","Terminal 2","D","6,939","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alaska Airlines","AS","Alaska Airlines","AS","International","Mexico","Thru / Transit","Other","Terminal 2","D","796","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alitalia Airlines","AZ","Alitalia Airlines","AZ","International","Europe","Deplaned","Other","Terminal 2","D","5,253","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Alitalia Airlines","AZ","Alitalia Airlines","AZ","International","Europe","Enplaned","Other","Terminal 2","D","5,219","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","All Nippon Company Airways, Ltd.","NH","All Nippon Company Airways, Ltd.","NH","International","Asia","Deplaned","Other","Terminal 2","D","4,785","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","All Nippon Company Airways, Ltd.","NH","All Nippon Company Airways, Ltd.","NH","International","Asia","Enplaned","Other","Terminal 2","D","4,295","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","American Airlines","AA","American Airlines","AA","Domestic","US","Deplaned","Other","Terminal 3","E","120,250","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","American Airlines","AA","American Airlines","AA","Domestic","US","Enplaned","Other","Terminal 3","E","118,524","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Deplaned","Other","Terminal 2","D","4,571","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Asiana Airlines","OZ","Asiana Airlines","OZ","International","Asia","Enplaned","Other","Terminal 2","D","3,847","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","British Airways","BA","British Airways","BA","International","Europe","Deplaned","Other","Terminal 2","D","23,177","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","British Airways","BA","British Airways","BA","International","Europe","Enplaned","Other","Terminal 2","D","22,820","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Canadian Airlines","CP","Canadian Airlines","CP","International","Canada","Deplaned","Other","Terminal 3","E","5,640","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Canadian Airlines","CP","Canadian Airlines","CP","International","Canada","Enplaned","Other","Terminal 3","E","5,935","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Deplaned","Other","Terminal 2","D","6,962","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Cathay Pacific","CX","Cathay Pacific","CX","International","Asia","Enplaned","Other","Terminal 2","D","6,529","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Champion Air","MG","Champion Air","MG","Domestic","US","Deplaned","Other","Terminal 1","A","1,381","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Champion Air","MG","Champion Air","MG","Domestic","US","Enplaned","Other","Terminal 1","A","1,285","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","China Airlines","CI","China Airlines","CI","International","Asia","Deplaned","Other","Terminal 2","D","9,636","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","China Airlines","CI","China Airlines","CI","International","Asia","Enplaned","Other","Terminal 2","D","9,471","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,"International","Asia","Deplaned","Other","Terminal 2","D","2,440","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","China Eastern Airlines, Inc",,"China Eastern Airlines, Inc",,"International","Asia","Enplaned","Other","Terminal 2","D","2,119","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","115,657","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Delta Air Lines","DL","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","116,837","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","EVA Airways","BR","EVA Airways","BR","International","Asia","Deplaned","Other","Terminal 2","D","10,528","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","EVA Airways","BR","EVA Airways","BR","International","Asia","Enplaned","Other","Terminal 2","D","10,987","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Finnair","AY","Finnair","AY","International","Europe","Deplaned","Other","Terminal 2","D","4,179","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Finnair","AY","Finnair","AY","International","Europe","Enplaned","Other","Terminal 2","D","3,493","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Deplaned","Low Fare","Terminal 1","B","10,442","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Frontier Airlines","F9","Frontier Airlines","F9","Domestic","US","Enplaned","Low Fare","Terminal 1","B","9,968","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Deplaned","Other","Terminal 1","C","9,073","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Hawaiian Airlines","HA","Hawaiian Airlines","HA","Domestic","US","Enplaned","Other","Terminal 1","C","8,012","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Deplaned","Other","Terminal 2","D","9,526","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Japan Airlines","JL","Japan Airlines","JL","International","Asia","Enplaned","Other","Terminal 2","D","9,984","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Deplaned","Other","Terminal 2","D","8,689","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","KLM Royal Dutch Airlines","KL","KLM Royal Dutch Airlines","KL","International","Europe","Enplaned","Other","Terminal 2","D","8,295","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Deplaned","Other","Terminal 2","D","8,364","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Korean Air Lines","KE","Korean Air Lines","KE","International","Asia","Enplaned","Other","Terminal 2","D","7,804","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Deplaned","Other","Terminal 2","D","22,231","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Lufthansa German Airlines","LH","Lufthansa German Airlines","LH","International","Europe","Enplaned","Other","Terminal 2","D","22,984","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Mexicana Airlines","MX","Mexicana Airlines","MX","International","Mexico","Deplaned","Other","Terminal 2","D","17,671","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Mexicana Airlines","MX","Mexicana Airlines","MX","International","Mexico","Enplaned","Other","Terminal 2","D","15,765","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Midwest Airlines","YX","Midwest Airlines","YX","Domestic","US","Deplaned","Other","Terminal 1","B","3,056","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Midwest Airlines","YX","Midwest Airlines","YX","Domestic","US","Enplaned","Other","Terminal 1","B","3,129","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","National Airlines","N7","National Airlines","N7","Domestic","US","Deplaned","Other","Terminal 1","B","7,892","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","National Airlines","N7","National Airlines","N7","Domestic","US","Enplaned","Other","Terminal 1","B","7,807","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","Domestic","US","Deplaned","Other","Terminal 1","C","80,561","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","Domestic","US","Enplaned","Other","Terminal 1","C","80,787","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","Domestic","US","Thru / Transit","Other","Terminal 1","C","4,119","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","International","Asia","Deplaned","Other","Terminal 2","D","9,994","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Northwest Airlines (became Delta)","NW","Northwest Airlines (became Delta)","NW","International","Asia","Enplaned","Other","Terminal 2","D","9,795","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Deplaned","Other","Terminal 2","D","8,769","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Philippine Airlines","PR","Philippine Airlines","PR","International","Asia","Enplaned","Other","Terminal 2","D","6,527","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Ryan International Airlines","RD","Ryan International Airlines","RD","Domestic","US","Deplaned","Other","Terminal 2","D","19,094","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Ryan International Airlines","RD","Ryan International Airlines","RD","Domestic","US","Enplaned","Other","Terminal 2","D","16,751","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Ryan International Airlines","RD","Ryan International Airlines","RD","International","Europe","Deplaned","Other","Terminal 2","D","7,204","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Ryan International Airlines","RD","Ryan International Airlines","RD","International","Europe","Enplaned","Other","Terminal 2","D","6,694","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Deplaned","Other","Terminal 2","D","16,117","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Singapore Airlines","SQ","Singapore Airlines","SQ","International","Asia","Enplaned","Other","Terminal 2","D","15,546","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Deplaned","Other","Terminal 1","C","2,482","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","SkyWest Airlines","OO","Delta Air Lines","DL","Domestic","US","Enplaned","Other","Terminal 1","C","2,180","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","SkyWest Airlines","OO","United Airlines - Pre 07/01/2013","UA","Domestic","US","Deplaned","Other","Terminal 3","F","50,065","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","SkyWest Airlines","OO","United Airlines - Pre 07/01/2013","UA","Domestic","US","Enplaned","Other","Terminal 3","F","46,152","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Sobelair Airlines",,"Sobelair Airlines",,"International","Europe","Deplaned","Other","Terminal 2","D","880","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Sobelair Airlines",,"Sobelair Airlines",,"International","Europe","Enplaned","Other","Terminal 2","D","778","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Deplaned","Low Fare","Terminal 1","A","38,281","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Southwest Airlines","WN","Southwest Airlines","WN","Domestic","US","Enplaned","Low Fare","Terminal 1","A","38,050","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Star Air","S6","Star Air","S6","Domestic","US","Deplaned","Other","Terminal 1","A","48","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Deplaned","Low Fare","Terminal 3","E","2,903","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Sun Country Airlines","SY","Sun Country Airlines","SY","Domestic","US","Enplaned","Low Fare","Terminal 3","E","2,823","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Swissair","SR","Swissair","SR","International","Europe","Deplaned","Other","Terminal 2","D","4,775","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Swissair","SR","Swissair","SR","International","Europe","Enplaned","Other","Terminal 2","D","4,727","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Deplaned","Other","Terminal 2","D","4,540","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","TACA International Airlines, S.A.","TA","TACA International Airlines, S.A.","TA","International","Central America","Enplaned","Other","Terminal 2","D","3,542","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","TWA","TW","TWA","TW","Domestic","US","Deplaned","Other","Terminal 1","B","36,896","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","TWA","TW","TWA","TW","Domestic","US","Enplaned","Other","Terminal 1","B","37,573","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
"199908","1999/08/01","Tower Air","FF","Tower Air","FF","Domestic","US","Deplaned","Other","Terminal 3","E","10,157","2026/09/20 01:00:17 PM","2026/09/22 03:04:37 PM"
